dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
BE,100.0,42.30769230769231,0.0,Die Förderung soll in Kindertagesstätten stattfinden.,FÖRDERIK-SOI RINDEDOKES STATT STATTFINDE,4,2,0,"REF:  die         förderung  soll  in         kindertagesstätten stattfinden
HYP:  förderiksoi rindedokes statt stattfinde *****              *****
TYPE: S           S          S     S          D                  D"
BE,100.0,44.5945945945946,2.8398387225677895,Am Ende des Films kommt es während einer schwarzen Messe zu einem Showdown.,AM AN DIE VOM WEM HUNT WAR DER SCHWARZE MEIST ZUM NA SHOW DOWN,12,0,1,"REF:  am ***** ende des films kommt es  während einer    schwarzen messe zu einem showdown
HYP:  am an    die  vom wem   hunt  war der     schwarze meist     zum   na show  down
TYPE: C  I     S    S   S     S     S   S       S        S         S     S  S     S"
ZG,100.0,38.095238095238095,5.255923420816887,Die kommunistische Geheimpolizei durchsuchte sein Elternhaus und seine Eltern wurden zu Verhören abgeholt.,DER KOMMUNISTISCH GEHEIMDIENST DURCHSUCHT SIE ELTROHUS UND SEINE ALTER SIND ZUM FRÜHER OB KALT WURDE,11,0,2,"REF:  die kommunistische geheimpolizei durchsuchte sein elternhaus und seine ***** ***** eltern wurden zu verhören abgeholt
HYP:  der kommunistisch  geheimdienst  durchsucht  sie  eltrohus   und seine alter sind  zum    früher ob kalt     wurde
TYPE: S   S              S             S           S    S          C   C     I     I     S      S      S  S        S"
ZH,100.0,24.285714285714285,4.767707020457095,Die Diskriminierung ethnischer und religiöser Minderheiten geht weiter.,DISKRIMINIEREN RIG ETHNISCHE UND RELIGIÖSE MINDERHEIT DER GOTT WITTER,7,0,1,"REF:  die            diskriminierung ethnischer und *****     religiöser minderheiten geht weiter
HYP:  diskriminieren rig             ethnische  und religiöse minderheit der          gott witter
TYPE: S              S               S          C   I         S          S            S    S"
BE,100.0,56.92307692307692,4.9323515694897075,Schnell wurde das Haus zu einer beliebten Adresse der Prominenten.,SCHNAUICH ZU ZU DER BELIEBTE ORT RASTER VOR DER PROMINANTE WURDE,9,0,1,"REF:  schnell   wurde das haus zu       einer beliebten adresse der *****      prominenten
HYP:  schnauich zu    zu  der  beliebte ort   raster    vor     der prominante wurde
TYPE: S         S     S   S    S        S     S         S       C   I          S"
TG,100.0,53.70370370370371,5.669791110976001,In Containern können auch keine Treiber geladen werden.,ICH KONNTE EIN NOCH IN DAUKEIT-DRIEH BER GLATTE WERDEN,7,0,1,"REF:  ***** in     containern können auch keine        treiber geladen werden
HYP:  ich   konnte ein        noch   in   daukeitdrieh ber     glatte  werden
TYPE: I     S      S          S      S    S            S       S       C"
BE,100.0,44.5945945945946,4.456882760699063,"Ist der Irrtum vermeidbar, so greift eine obligatorische Strafmilderung ein.",ER STEIERT UND VERMIED BARS ORGRIFF DER OBLIGATORISCHE STRAFMÄNN DER REGIE,9,0,1,"REF:  ist der     irrtum vermeidbar so   greift  eine obligatorische *****     strafmilderung ein
HYP:  er  steiert und    vermied    bars orgriff der  obligatorische strafmänn der            regie
TYPE: S   S       S      S          S    S       S    C              I         S              S"
BE,100.0,40.21739130434783,3.0890553181566975,"Auch seine literarischen Arbeiten, die er in seinem Testament aufgeführt hat, sind verschollen.",OSNI LITERARISCHE ARBEITER WO IM TESTAMENT DUFT FÜHRT SIE SIE SIE FÜR SCHOLLE,13,0,0,"REF:  auch seine        literarischen arbeiten die er        in   seinem testament aufgeführt hat sind verschollen
HYP:  osni literarische arbeiter      wo       im  testament duft führt  sie       sie        sie für  scholle
TYPE: S    S            S             S        S   S         S    S      S         S          S   S    S"
ZH,100.0,41.46341463414634,0.0,Das Projekt endete nach der Ausschreibung.,ASPROJACT AHNDET NOCH DOS SCHRIEBIG,5,1,0,"REF:  das       projekt endete nach der       ausschreibung
HYP:  asprojact ahndet  noch   dos  schriebig *****
TYPE: S         S       S      S    S         D"
BE,100.0,35.1063829787234,3.7477767366779213,Das Leistungsspektrum bestimmen die Sozialpartner des öffentlichen Dienstes durch Tarifvertrag.,S LASTIG SPEKTRUM BESTEHT MIT SOZIALPARTNER VOM ÖFFENTLICHER DIENSTÜTTDARI FÜT TRACK,9,0,1,"REF:  ***** das    leistungsspektrum bestimmen die sozialpartner des öffentlichen dienstes      durch tarifvertrag
HYP:  s     lastig spektrum          besteht   mit sozialpartner vom öffentlicher dienstüttdari füt   track
TYPE: I     S      S                 S         S   C             S   S            S             S     S"
BE,100.0,56.060606060606055,0.0,"Je schwerer ein Zug ist, desto höhere Kräfte können dabei auftreten.",ICH WAR ERZOGICH-TESTO HÖHER DIE KRAFT HEUT BY UF TRAT,10,1,0,"REF:  je  schwerer ein           zug   ist desto höhere kräfte können dabei auftreten
HYP:  ich war      erzogichtesto höher die kraft heut   by     uf     trat  *****
TYPE: S   S        S             S     S   S     S      S      S      S     D"
ZG,100.0,72.27722772277228,13.292417883329383,Trotz dieses Wachstums verlor der Ort seine Selbstständigkeit durch die Eingemeindung nach Den Helder.,DORT IG MENDIG NACH DEN HELDER HÄT DER ORT TROTZEM WACHSTUM SIND SELBSTÄNDIGKEIT VERLOREN,14,0,0,"REF:  trotz dieses wachstums verlor der ort    seine selbstständigkeit durch die     eingemeindung nach den             helder
HYP:  dort  ig     mendig    nach   den helder hät   der               ort   trotzem wachstum      sind selbständigkeit verloren
TYPE: S     S      S         S      S   S      S     S                 S     S       S             S    S               S"
SG,100.0,41.7910447761194,0.0,Hinweise auf eine steinerne Ringmauer konnten nicht gefunden werden.,HIVIS UFER STEINEN RINGMOOR HÄTT NÜCKRÖNEKFUNDE WERDE,7,2,0,"REF:  hinweise auf  eine    steinerne ringmauer konnten        nicht gefunden werden
HYP:  hivis    ufer steinen ringmoor  hätt      nückrönekfunde werde *****    *****
TYPE: S        S    S       S         S         S              S     D        D"
BE,100.0,64.51612903225806,0.0,"Jedenfalls können wir es uns nicht leisten, die nächsten Wochen untätig verstreichen zu lassen.",OFFERTE FAUCHE IM SÜSS NETLEY STEHT JE NACH STONE UND ATIK FÜR STIRITZLA,13,1,0,"REF:  jedenfalls können wir es   uns    nicht leisten die  nächsten wochen untätig verstreichen zu        lassen
HYP:  offerte    fauche im  süss netley steht je      nach stone    und    atik    für          stiritzla *****
TYPE: S          S      S   S    S      S     S       S    S        S      S       S            S         D"
ZH,100.0,48.888888888888886,0.0,In dieser Zeit war intensives Touren angesagt.,IDEREZIT IST INTENSIV STURE ORXIDXY,5,2,0,"REF:  in       dieser zeit     war   intensives touren angesagt
HYP:  iderezit ist    intensiv sture orxidxy    *****  *****
TYPE: S        S      S        S     S          D      D"
GR,100.0,40.0,4.990049701936832,Die Krieger konnten hierdurch dem militärisch überlegenen Gegner ausweichen.,KRIEGER ENT DODORI AM MILITÄRISCHE ÜBERLEGENER GEGNER HÖNER US VIECHER,6,1,2,"REF:  die   krieger konnten hierdurch dem militärisch  überlegenen gegner ***** ***** ausweichen
HYP:  ***** krieger ent     dodori    am  militärische überlegener gegner höner us    viecher
TYPE: D     C       S       S         S   S            S           C      I     I     S"
SG,100.0,21.568627450980394,5.522397783539471,"Herr Herman, wir führen getrennte Abstimmungen durch.",HERR HERMANN MIR FÜHRE GETRENNT DIE ABSTIMMENDE DURRE,6,0,1,"REF:  herr *****   herman wir   führen   getrennte abstimmungen durch
HYP:  herr hermann mir    führe getrennt die       abstimmende  durre
TYPE: C    I       S      S     S        S         S            S"
BE,100.0,74.69879518072288,7.347053125977879,Ein Problem stellte im Fall einer Belagerung nur die Versorgung mit Trinkwasser dar.,IM BAU WORE BELAG RIG HÄTT NOMAD VERSORGE MIT TRINKWASSER ALS PROBLEM DARGESTELLT,13,0,0,"REF:  ein problem stellte im    fall einer belagerung nur      die versorgung  mit trinkwasser dar
HYP:  im  bau     wore    belag rig  hätt  nomad      versorge mit trinkwasser als problem     dargestellt
TYPE: S   S       S       S     S    S     S          S        S   S           S   S           S"
BE,100.0,48.888888888888886,0.0,Durch einen Laser kann Karies entfernt werden.,DÜNNE LEISER HAKORIES EMPFANT WARTE,5,2,0,"REF:  durch einen  laser    kann    karies entfernt werden
HYP:  dünne leiser hakories empfant warte  *****    *****
TYPE: S     S      S        S       S      D        D"
