dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
BE,87.5,25.396825396825395,5.815868174415823,Wir stehen auch vor einer wichtigen humanitären Herausforderung.,mit Stundopfer eine wichtige humanitäre Herausforderung,5,2,0,"REF:  wir stehen     auch vor      einer      wichtigen humanitären herausforderung
HYP:  mit stundopfer eine wichtige humanitäre *****     *****       herausforderung
TYPE: S   S          S    S        S          D         D           C"
ZH,87.5,57.407407407407405,14.991106946711685,Dadurch verformt sich das zu bearbeitende Blech zurück.,Durch das verformt sich das Blatt und man muss bearbeiten zurück,4,0,3,"REF:  ***** dadurch verformt sich das ***** ***** zu  bearbeitende blech      zurück
HYP:  durch das     verformt sich das blatt und   man muss         bearbeiten zurück
TYPE: I     S       C        C    C   I     I     S   S            S          C"
SG,87.5,17.391304347826086,11.044795567078939,Wir werden die Angelegenheit prüfen und gegebenenfalls richtigstellen.,mir werde Taglägerheit prüfe und gegebenenfalls richtig stellen,5,1,1,"REF:  wir werden die          angelegenheit prüfen und gegebenenfalls *****   richtigstellen
HYP:  mir werde  taglägerheit prüfe         *****  und gegebenenfalls richtig stellen
TYPE: S   S      S            S             D      C   C              I       S"
ZG,87.5,68.42105263157895,5.522397783539471,Sie war nach Wenzels Tod Nonne in Prag.,Sie ist nach dem Tod von Wenzel Lonne entbrach gzi,5,0,2,"REF:  sie war nach wenzels tod ***** *****  nonne in       prag
HYP:  sie ist nach dem     tod von   wenzel lonne entbrach gzi
TYPE: C   S   C    S       C   I     I      S     S        S"
TG,87.5,26.5625,5.522397783539471,Wir fordern heute seine sofortige und bedingungslose Freilassung.,befördert Hütte sind die sofortigen und bedingungslosen Freilassig,7,0,0,"REF:  wir       fordern heute seine sofortige  und bedingungslose  freilassung
HYP:  befördert hütte   sind  die   sofortigen und bedingungslosen freilassig
TYPE: S         S       S     S     S          C   S               S"
BE,87.5,51.388888888888886,5.669791110976001,Rückenprobleme verhinderten eine längerfristige Arbeit in diesem Bereich.,Rückenproblem habe ja langfristige Arbeit im dämmerigen Bereich verhindert.,6,0,1,"REF:  rückenprobleme verhinderten eine längerfristige arbeit in diesem     bereich *****
HYP:  rückenproblem  habe         ja   langfristige   arbeit im dämmerigen bereich verhindert
TYPE: S              S            S    S              C      S  S          C       I"
ZH,87.5,39.62264150943396,6.567274736060395,Sie waren für das Parlament ein regelrechtes Desaster.,Sie sind fürs Parlament ist regelrecht die Jastoktie.,7,0,0,"REF:  sie waren für  das       parlament ein        regelrechtes desaster
HYP:  sie sind  fürs parlament ist       regelrecht die          jastoktie
TYPE: C   S     S    S         S         S          S            S"
BE,85.71428571428571,39.285714285714285,6.870636427700047,Die Prüfung der Verwerflichkeit erfolgt dabei dreistufig.,Prüfung für Werblichkeit Erforderte besser stufig,5,1,0,"REF:  die   prüfung der verwerflichkeit erfolgt    dabei  dreistufig
HYP:  ***** prüfung für werblichkeit    erforderte besser stufig
TYPE: D     C       S   S               S          S      S"
SG,85.71428571428571,42.857142857142854,11.044795567078939,Dies wollen sie in einem Experiment klären.,Das wünschen wir uns mit einem Experiment klar.,5,0,1,"REF:  ***** dies     wollen sie in  einem experiment klären
HYP:  das   wünschen wir    uns mit einem experiment klar
TYPE: I     S        S      S   S   C     C          S"
SG,85.71428571428571,17.333333333333336,26.269098944241588,Abgestufte Inanspruchnahme von Betriebsmitteln regelt die Zugriffskontrolle.,Aber die in Anspruch nahmen von Betriebsmitteln regelt die Zugangskontrolle.,3,0,3,"REF:  ***** ***** ***** abgestufte inanspruchnahme von betriebsmitteln regelt die zugriffskontrolle
HYP:  aber  die   in    anspruch   nahmen          von betriebsmitteln regelt die zugangskontrolle
TYPE: I     I     I     S          S               C   C               C      C   S"
SG,85.71428571428571,52.0,6.870636427700047,Durch das kleine Dorf führt kein Durchgangsverkehr.,Da ist Glini dafür kein Dorgangsverhältnis,5,1,0,"REF:  durch das kleine dorf  führt kein durchgangsverkehr
HYP:  da    ist glini  dafür ***** kein dorgangsverhältnis
TYPE: S     S   S      S     D     C    S"
SG,85.71428571428571,31.372549019607842,7.809849842300637,"Herr Herman, wir führen getrennte Abstimmungen durch.","Herr Herr Hermann, ich führe getrennte Abstimmungstour.",4,1,1,"REF:  herr ***** herman  wir führen getrennte abstimmungen    durch
HYP:  herr herr  hermann ich führe  getrennte abstimmungstour *****
TYPE: C    I     S       S   S      C         S               D"
BE,85.71428571428571,41.17647058823529,7.16047614494885,Qing Kaiser Qianlong wieder rehabilitiert zu werden.,Kein Kaiser kann lange wiederhabilitationswerte,4,2,0,"REF:  qing kaiser qianlong wieder rehabilitiert            zu    werden
HYP:  kein kaiser kann     lange  wiederhabilitationswerte ***** *****
TYPE: S    C      S        S      S                        D     D"
ZH,85.71428571428571,45.78313253012048,3.755001157177446,In dieser Haut rücken die laufend neu gebildeten Zähne jeweils um eine Position vor.,Die laufende neu gebildete Zäh je will zu meiner Position führen,7,4,1,"REF:  in    dieser haut  rücken die laufend  neu *****     gebildeten zähne jeweils um eine   position vor
HYP:  ***** *****  ***** *****  die laufende neu gebildete zäh        je    will    zu meiner position führen
TYPE: D     D      D     D      C   S        C   I         S          S     S       S  S      C        S"
BE,84.61538461538461,38.88888888888889,6.837203339116283,"Ich habe den Eindruck, dass viele der europäischen Agenturen ein gewisses Eigenleben führen.","Ja, es ried auch, dass viele europäische Agenturen es wissen, sie wollen feiern.",11,0,0,"REF:  ich habe den  eindruck dass viele der         europäischen agenturen ein    gewisses eigenleben führen
HYP:  ja  es   ried auch     dass viele europäische agenturen    es        wissen sie      wollen     feiern
TYPE: S   S    S    S        C    C     S           S            S         S      S        S          S"
BL,84.61538461538461,44.44444444444444,3.7159390072518104,Angeblich liegen der Nerv fürs Sehen und der für den Niesreiz dicht nebeneinander.,Aga liegt nahe für See und für Dünnis reist direkt nacheinander,9,2,0,"REF:  angeblich liegen der  nerv fürs sehen und der   für den    niesreiz dicht  nebeneinander
HYP:  aga       liegt  nahe für  see  ***** und ***** für dünnis reist    direkt nacheinander
TYPE: S         S      S    S    S    D     C   D     C   S      S        S      S"
AG,84.61538461538461,37.03703703703704,7.39343948260436,"Man nahm an, die Beseitigung des Taliban-Regimes würde das Elend der Frauen lindern.",Mit Aaknotbesitzung vom Taliban-Regime wird's Elend für die Frauen lindern.,8,3,0,"REF:  man nahm            an  die           beseitigung des   talibanregimes würde das   elend der   frauen lindern
HYP:  mit aaknotbesitzung vom talibanregime wirds       elend für            die   ***** ***** ***** frauen lindern
TYPE: S   S               S   S             S           S     S              S     D     D     D     C      C"
