dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
ZG,62.5,53.2258064516129,13.540372457315735,Seitdem absolvierte das Atom-U-Boot bis heute mehrere Testreihen., Seitdem hat das Atomaubaut mehrere Testreihen absolviert.,2,2,1,"REF:  seitdem absolvierte das atomuboot  bis   heute mehrere testreihen *****
HYP:  seitdem hat         das atomaubaut ***** ***** mehrere testreihen absolviert
TYPE: C       S           C   S          D     D     C       C          I"
BL,61.53846153846154,24.210526315789473,20.57710790508287,Laut Bernd Janowski gehört er „zu den Wegbereitern einer Historischen Anthropologie der Antike“.," Ludwig Bernd Jonowski, der Wegbereiter einer historischen Anthropologie der Antike.",5,3,0,"REF:  laut   bernd janowski gehört er          „zu   den   wegbereitern einer historischen anthropologie der antike“
HYP:  ludwig bernd jonowski der    wegbereiter ***** ***** *****        einer historischen anthropologie der antike
TYPE: S      C     S        S      S           D     D     D            C     C            C             C   S"
BE,61.53846153846154,18.072289156626507,27.824623288353134,"Silbe, den ersten Versen dieses Typs, die in der französischen Literatur bekannt sind."," Silbe, der erste Vers von dem Typ, der in der französischen Literatur bekannt ist.",7,0,1,"REF:  silbe ***** den   ersten versen dieses typs die in der französischen literatur bekannt sind
HYP:  silbe der   erste vers   von    dem    typ  der in der französischen literatur bekannt ist
TYPE: C     I     S     S      S      S      S    S   C  C   C             C         C       S"
SG,61.53846153846154,22.07792207792208,7.474875887495341,In Wittenberg hegte er Kontakt zu Ulrich von Hutten und Christoph von Scheurl., Das Wittenberg hat der Kontakt zum Ulrich von Hütten und dem Christdorf von Scheuerl.,7,0,1,"REF:  in  wittenberg hegte er  kontakt zu  ulrich von hutten und ***** christoph  von scheurl
HYP:  das wittenberg hat   der kontakt zum ulrich von hütten und dem   christdorf von scheuerl
TYPE: S   C          S     S   C       S   C      C   S      C   I     S          C   S"
FR,61.53846153846154,36.08247422680412,40.016016019225006,Das siebte gebaute Fahrzeug wurde dennoch nach Deutschland importiert und in Hamburg ausgeliefert., Die 7. Pulta-Fahrzeuge ist dann doch noch nach Deutschland importiert und in Hamburg ausgeliefert gekommen.,6,0,2,"REF:  ***** das siebte         gebaute fahrzeug wurde dennoch nach deutschland importiert und in hamburg ausgeliefert *****
HYP:  die   7   pultafahrzeuge ist     dann     doch  noch    nach deutschland importiert und in hamburg ausgeliefert gekommen
TYPE: I     S   S              S       S        S     S       C    C           C          C   C  C       C            I"
BE,60.0,45.45454545454545,17.965205598154213,Güterverkehr fand kaum noch statt., Der Güterverkehr hat kaum noch stattgefunden.,2,0,1,"REF:  ***** güterverkehr fand kaum noch statt
HYP:  der   güterverkehr hat  kaum noch stattgefunden
TYPE: I     C            S    C    C    S"
AG,60.0,35.0,21.3643503198117,Allmählich verlieben sie sich ineinander., Langsam verliebe sie sich hintereinander.,3,0,0,"REF:  allmählich verlieben sie sich ineinander
HYP:  langsam    verliebe  sie sich hintereinander
TYPE: S          S         C   C    S"
BE,60.0,28.125,17.542198478193427,Diese Ranch war früher Drehort von Wildwest-Filmen mit John Wayne., Die Ransch war früher der Dreijahrt vom Wildenwesten-Film mit John Wayne.,5,0,1,"REF:  diese ranch  war früher ***** drehort   von wildwestfilmen   mit john wayne
HYP:  die   ransch war früher der   dreijahrt vom wildenwestenfilm mit john wayne
TYPE: S     S      C   C      I     S         S   S                C   C    C"
LU,60.0,15.789473684210526,17.965205598154213,Auftraggeber befürchten eine sogenannte „Lock-in-Situation“., Die Auftraggeber befürchtet eine sogenannte Login-Situation.,2,0,1,"REF:  ***** auftraggeber befürchten eine sogenannte „lockinsituation“
HYP:  die   auftraggeber befürchtet eine sogenannte loginsituation
TYPE: I     C            S          C    C          S"
BE,60.0,26.229508196721312,17.20339087300932,Ihm zu Ehren ist der Levassor-Nunatak in der Antarktis benannt., Im CR ist Levaso Nunataki der Antarktis benannt.,4,2,0,"REF:  ihm zu ehren ist der    levassornunatak in    der antarktis benannt
HYP:  im  cr ***** ist levaso nunataki        ***** der antarktis benannt
TYPE: S   S  D     C   S      S               D     C   C         C"
TG,60.0,5.128205128205128,17.965205598154213,Platz in den italienischen Singlecharts., Platz in der italienischen Single Charts,2,0,1,"REF:  platz in den italienischen *****  singlecharts
HYP:  platz in der italienischen single charts
TYPE: C     C  S   C             I      S"
AG,60.0,16.27906976744186,11.208466750961147,Siehe hierzu den Abschnitt „Historische Gerichte mit örtlich begrenzter Zuständigkeit“.," Schau dazu den Abschnitt an, historische Gerichte mit örtlicher begrenzter Zuständigkeit.",5,0,1,"REF:  siehe hierzu den abschnitt ***** „historische gerichte mit örtlich   begrenzter zuständigkeit“
HYP:  schau dazu   den abschnitt an    historische  gerichte mit örtlicher begrenzter zuständigkeit
TYPE: S     S      C   C         I     S            C        C   S         C          S"
VS,60.0,32.0,24.880469496253564,Ist das nicht das gleiche?, Ist das nichts kläre?,2,1,0,"REF:  ist das nicht  das   gleiche
HYP:  ist das nichts kläre *****
TYPE: C   C   S      S     D"
SG,60.0,66.66666666666666,17.965205598154213,"Also, das gab es schon.", Also da hätte es schon gegeben.,2,0,1,"REF:  also das gab   es schon *****
HYP:  also da  hätte es schon gegeben
TYPE: C    S   S     C  C     I"
AG,60.0,9.615384615384617,17.965205598154213,Diese Region wird „Kalaharisand-Feuchtgebiet“ genannt., Die Region wird Kalaharisand Feuchtgebiet genannt.,2,0,1,"REF:  diese region wird *****        „kalaharisandfeuchtgebiet“ genannt
HYP:  die   region wird kalaharisand feuchtgebiet               genannt
TYPE: S     C      C    I            S                          C"
