dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
ZH,66.66666666666666,45.0,23.356898886410004,Das Album erhielt nur positive Kritiken., Dieses Album hat nur positive Kritiken bekommen.,3,0,1,"REF:  das    album erhielt nur positive *****    kritiken.
HYP:  dieses album hat     nur positive kritiken bekommen.
TYPE: S      C     S       C   C        I        S"
BE,66.66666666666666,29.213483146067414,10.04916995660316,Über Faustinus lässt sich aus seinem wenig aussagekräftigen Namen kaum etwas erschließen., Über den Faustinos lässt Kussim wenig aussagekräftigen Armen auch kaum etwas schliessen.,4,2,2,"REF:  über ***** faustinus lässt sich   aus   seinem wenig aussagekräftigen ***** namen kaum etwas erschließen.
HYP:  über den   faustinos lässt kussim ***** *****  wenig aussagekräftigen armen auch  kaum etwas schliessen.
TYPE: C    I     S         C     S      D     D      C     C                I     S     C    C     S"
SZ,66.66666666666666,33.33333333333333,12.192091596713041,Einige der besten Blues-Musiker ihrer Zeit spielten in Atlanta., Ein paar der besten Bluesmusiker ihrer Zeit haben in Atlanta gespielt.,4,0,2,"REF:  ***** einige der besten blues-musiker ihrer zeit spielten in *****   atlanta.
HYP:  ein   paar   der besten bluesmusiker  ihrer zeit haben    in atlanta gespielt.
TYPE: I     S      C   C      S             C     C    S        C  I       S"
BL,66.66666666666666,39.130434782608695,23.462350320527996,Wie anderswo waren auch hier zunächst nur Männer teilnahmeberechtigt., Wie auch anders sind auch hier zunächst nur Amanda-Teilnahme berechtigt gewesen.,4,0,2,"REF:  wie ***** anderswo waren auch hier zunächst nur *****            männer     teilnahmeberechtigt.
HYP:  wie auch  anders   sind  auch hier zunächst nur amanda-teilnahme berechtigt gewesen.
TYPE: C   I     S        S     C    C    C        C   I                S          S"
TG,66.66666666666666,33.33333333333333,18.393972058572114,Nikolaus von Myra., Nikolaus Fumira,1,1,0,"REF:  nikolaus von    myra.
HYP:  nikolaus fumira *****
TYPE: C        S      D"
AG,66.66666666666666,20.833333333333336,15.58010570411745,"Thirty Years of Magic"", das seine Design-Kunst ausführlich dokumentiert.", 30 Years of Magic – das tut seine Designkunst ausführlich dokumentieren.,4,0,2,"REF:  thirty years of ***** magic"", das ***** seine design-kunst ausführlich dokumentiert.
HYP:  30     years of magic –       das tut   seine designkunst  ausführlich dokumentieren.
TYPE: S      C     C  I     S       C   I     C     S            C           S"
AG,66.66666666666666,30.357142857142854,12.759307794697138,Weil es sich nicht um ein einfaches Facelifting handelt., Welcht sich nicht nur um das Facelifting handelt?,3,2,1,"REF:  weil   es    sich nicht ***** um ein einfaches facelifting handelt.
HYP:  welcht ***** sich nicht nur   um das *****     facelifting handelt?
TYPE: S      D     C    C     I     C  S   D         C           S"
SG,66.66666666666666,27.142857142857142,14.25876976452075,Außerdem werden Benefiz-Veranstaltungen durchgeführt oder unterstützt., Zusätzlich werden die Benefizveranstaltungen durchgeführt oder auch unterstützt.,2,0,2,"REF:  außerdem   werden ***** benefiz-veranstaltungen durchgeführt oder ***** unterstützt.
HYP:  zusätzlich werden die   benefizveranstaltungen  durchgeführt oder auch  unterstützt.
TYPE: S          C      I     S                       C            C    I     C"
SG,64.28571428571429,38.73873873873874,19.4086232706272,"Diese Reise wirkte inspirierend auf ihr künstlerisches Schaffen, besonders widmete sie sich der Porträtmalerei."," Diese Reise hat sich inspirierend auf ihre künstliche Arbeit ausgewirkt, besonders hat sie sich der Porträtmalerei gewidmet.",6,0,3,"REF:  diese reise ***** wirkte inspirierend auf ***** ihr        künstlerisches schaffen,   besonders widmete sie sich der *****          porträtmalerei.
HYP:  diese reise hat   sich   inspirierend auf ihre  künstliche arbeit         ausgewirkt, besonders hat     sie sich der porträtmalerei gewidmet.
TYPE: C     C     I     S      C            C   I     S          S              S           C         S       C   C    C   I              S"
SO,63.63636363636363,29.333333333333332,37.596635294670186,Während ihres Studiums verbrachte Bußmann längere Zeit in London und Paris., Während ihrem Studium hat der Busmann längere Zeit in London und Paris verbracht.,5,0,2,"REF:  während ***** ihres   studiums verbrachte bußmann längere zeit in london und ***** paris.
HYP:  während ihrem studium hat      der        busmann längere zeit in london und paris verbracht.
TYPE: C       I     S       S        S          S       C       C    C  C      C   I     S"
BE,63.63636363636363,23.711340206185564,13.065113298388567,Beispielsweise enthielten die ersten Duden-Auflagen nach der Reform den Eintrag „Sciencefiction“., Beispielsweise haben die erste Dudenauflage nach der Reform der Eintrag Science Fiction enthalten.,5,0,2,"REF:  beispielsweise enthielten die ersten duden-auflagen nach der reform den eintrag *****   *****   „sciencefiction“.
HYP:  beispielsweise haben      die erste  dudenauflage   nach der reform der eintrag science fiction enthalten.
TYPE: C              S          C   S      S              C    C   C      S   C       I       I       S"
BE,63.63636363636363,43.47826086956522,10.886972213737396,"Im selben Jahr erschien das erste und einzige Demo ""Horror Infinity"".", Im gleichen Jahr ist die erste und die einzige Demo Horror Infinity erschienen.,5,0,2,"REF:  im selben   jahr erschien das erste und ***** einzige demo *****  ""horror  infinity"".
HYP:  im gleichen jahr ist      die erste und die   einzige demo horror infinity erschienen.
TYPE: C  S        C    S        S   C     C   I     C       C    I      S        S"
SG,63.63636363636363,45.83333333333333,22.718709780542323,"Cibulka begann mit Versen, und lange dominierte die Lyrik sein Schaffen.", Cibulca hat mit Fersen angefangen und lange hat die Lyrik sein Schaffen dominiert.,5,0,2,"REF:  cibulka begann mit *****  versen,    und lange dominierte die lyrik sein *****    schaffen.
HYP:  cibulca hat    mit fersen angefangen und lange hat        die lyrik sein schaffen dominiert.
TYPE: S       S      C   I      S          C   C     S          C   C     C    I        S"
TG,62.5,18.181818181818183,21.200626759025184,"Sind Problembereiche vorhanden, sollte ein zweiter Schritt folgen."," Wenn Problembereiche vorhanden sind, sollte der zweite Schritt folgen.",4,0,1,"REF:  sind problembereiche *****     vorhanden, sollte ein zweiter schritt folgen.
HYP:  wenn problembereiche vorhanden sind,      sollte der zweite  schritt folgen.
TYPE: S    C               I         S          C      S   S       C       C"
AG,62.5,28.125,27.77619034011791,Dieser Interessengegensatz führte oft zur Erklärung einer Fehde., Der Interessensgegensatz hat oft zur Erklärung einer Feder geführt.,4,0,1,"REF:  dieser interessengegensatz  führte oft zur erklärung einer ***** fehde.
HYP:  der    interessensgegensatz hat    oft zur erklärung einer feder geführt.
TYPE: S      S                    S      C   C   C         C     I     S"
BE,62.5,13.432835820895523,18.52797255583095,"Herr Kommissar Liikanen, wir erwarten ein überzeugendes Eingreifen."," Herr Kommissar Likanen, wir erwarten, es überzügend Sie eingreifen.",4,0,1,"REF:  herr kommissar liikanen, wir *****     erwarten ein        überzeugendes eingreifen.
HYP:  herr kommissar likanen,  wir erwarten, es       überzügend sie           eingreifen.
TYPE: C    C         S         C   I         S        S          S             C"
