dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
BE,100.0,57.608695652173914,0.0,"Ich habe den Eindruck, dass viele der europäischen Agenturen ein gewisses Eigenleben führen.",JADRIDUK DAS FÜR EUROPEIAGENTURES GRÖSSTE SEGELA BEFÜHLTE,7,6,0,"REF:  ich      habe den eindruck,        dass    viele  der      europäischen agenturen ein   gewisses eigenleben führen.
HYP:  jadriduk das  für europeiagentures grösste segela befühlte *****        *****     ***** *****    *****      *****
TYPE: S        S    S   S                S       S      S        D            D         D     D        D          D"
BE,100.0,36.283185840707965,3.4197980307804725,Er studierte nach Kriegsende Rechtswissenschaften und war daneben Geschäftsführer eines Berliner Bauunternehmens.,ER HAT NACH KRIEG ANDI RECHTSWISSENSCHAFTEN STUDIERT WO ER TANABE GESCHÄFTSFÜHRER VON DER BERLINER BOGEN NAME XIE,7,0,5,"REF:  er studierte nach ***** kriegsende rechtswissenschaften *****    und war daneben geschäftsführer ***** eines berliner ***** ***** bauunternehmens.
HYP:  er hat       nach krieg andi       rechtswissenschaften studiert wo  er  tanabe  geschäftsführer von   der   berliner bogen name  xie
TYPE: C  S         C    I     S          C                    I        S   S   S       C               I     S     C        I     I     S"
BE,100.0,31.57894736842105,0.0,Die Prüfung der Verwerflichkeit erfolgt dabei dreistufig.,PRÜFING VOR VERWARFLACHKEIT ERFOLGTE WIE DRÜHSTRUFIG,6,1,0,"REF:  die     prüfung der             verwerflichkeit erfolgt dabei       dreistufig.
HYP:  prüfing vor     verwarflachkeit erfolgte        wie     drühstrufig *****
TYPE: S       S       S               S               S       S           D"
GL,100.0,20.454545454545457,11.044795567078939,Eine Alternative dazu ist der Känguru-Start.,EIN ALTERNATIVER DER ZOE IST DER KÄNGURU START,4,0,2,"REF:  ***** eine         alternative dazu ist der *****   känguru-start.
HYP:  ein   alternativer der         zoe  ist der känguru start
TYPE: I     S            S           S    C   C   I       S"
ZH,100.0,21.978021978021978,6.754312828675709,Der Turm war Teil der militärischen Verteidigungsanlagen der mittelalterlichen Reichsstadt.,DER TURM IST STEIL VOR DER MILITÄRISCHE VERTEIDIGUNGSANLAGE VOR DER MITTELALTERLICH RICH STADT XI,6,0,4,"REF:  der turm ***** war   teil der *****        militärischen       verteidigungsanlagen der *****           ***** mittelalterlichen reichsstadt.
HYP:  der turm ist   steil vor  der militärische verteidigungsanlage vor                  der mittelalterlich rich  stadt             xi
TYPE: C   C    I     S     S    C   I            S                   S                    C   I               I     S                 S"
BE,100.0,31.57894736842105,3.7644257151903666,"Wir brauchen einfache und klare Vorschriften, die einheitlich und konsequent angewendet werden.",MIR BRUCHE FACHE OKLADI VORSCHRIFTEN WO EINHEITLICH O KONSEQUENT NEW YORK WENDET WERDE,9,1,2,"REF:  wir brauchen einfache und    klare        vorschriften, die   einheitlich und konsequent ***** ***** angewendet werden.
HYP:  mir bruche   fache    okladi vorschriften wo            ***** einheitlich o   konsequent new   york  wendet     werde
TYPE: S   S        S        S      S            S             D     C           S   C          I     I     S          S"
TG,100.0,36.89320388349515,3.2399023551226187,"Gegen Ende des Zweiten Weltkrieges gab es insgesamt drei Bombenangriffe, die der Eisenbahnlinie galten.",GEGÄHNT VOM ZWEITEN WELTKRIEG HETZ INSGESAMT DRÜ BOMBENAGRIFF GE WURDE ISEBAHNLINIE GOLD DER HIND,12,1,1,"REF:  *****   gegen ende    des       zweiten weltkrieges gab es           insgesamt drei  bombenangriffe, die  der eisenbahnlinie galten.
HYP:  gegähnt vom   zweiten weltkrieg hetz    insgesamt   drü bombenagriff ge        wurde isebahnlinie    gold der hind           *****
TYPE: I       S     S       S         S       S           S   S            S         S     S               S    C   S              D"
BL,100.0,58.97435897435898,8.170609724417774,Es wurde auch ihr erfolgreichstes Buch.,SICHER WIR DAS ERFOLGRICHTE BUCH WURDE,6,0,0,"REF:  es     wurde auch ihr          erfolgreichstes buch.
HYP:  sicher wir   das  erfolgrichte buch            wurde
TYPE: S      S     S    S            S               S"
AG,100.0,40.0,3.7726698069117854,Die Samples wurden in der Vergangenheit von verschiedenen Kommentatoren der verschiedenen Sprachversionen eingesprochen.,IHRE VERGANGENHEIT SIND SAMPLES WO VERSCHIEDENE KOMMENTATORE OS VERSCHIEDENE SPRACHVERSIONEN GESPROCHEN WURDE,12,1,0,"REF:  die  samples       wurden in      der vergangenheit von          verschiedenen kommentatoren der             verschiedenen sprachversionen eingesprochen.
HYP:  ihre vergangenheit sind   samples wo  verschiedene  kommentatore os            verschiedene  sprachversionen gesprochen    wurde           *****
TYPE: S    S             S      S       S   S             S            S             S             S               S             S               D"
BE,100.0,63.888888888888886,0.0,Dies ist heute jedoch nicht mehr so.,DASSI S HÜT APENYM MESSO,5,2,0,"REF:  dies  ist heute jedoch nicht mehr  so.
HYP:  dassi s   hüt   apenym messo ***** *****
TYPE: S     S   S     S      S     D     D"
BE,100.0,51.35135135135135,0.0,"Sie ist eine alte, autochthone Sorte.",SEIS OUTI ATACHONI-SORTE,3,3,0,"REF:  sie  ist  eine           alte, autochthone sorte.
HYP:  seis outi atachoni-sorte ***** *****       *****
TYPE: S    S    S              D     D           D"
BE,100.0,60.0,8.392229812593097,Das Angebot von Edinburgh war besser und billiger.,ZAGE WARD FOR EDING BRA ICH BESSER UND BERRY GRIGIE,6,0,2,"REF:  ***** das  angebot von   edinburgh war besser und ***** billiger.
HYP:  zage  ward for     eding bra       ich besser und berry grigie
TYPE: I     S    S       S     S         S   C      C   I     S"
SG,100.0,22.857142857142858,4.8734989388136185,Wir werden die Angelegenheit prüfen und gegebenenfalls richtigstellen.,MIR WERDE TAKLEGERHEIT PRÜFE UND GEGEBENFALLS RICHTIG STELLE,8,0,0,"REF:  wir werden die          angelegenheit prüfen und          gegebenenfalls richtigstellen.
HYP:  mir werde  taklegerheit prüfe         und    gegebenfalls richtig        stelle
TYPE: S   S      S            S             S      S            S              S"
SG,100.0,41.46341463414634,4.419021106340002,Protagonist Barton George Dawes verschießt es in einem Showdown gegen die Polizei.,DER PROTAGONIST BART IN GEORGE DARFS VERSCHÜTEESHOW DAR UND GELD POLIZEI,7,3,2,"REF:  ***** protagonist ***** barton george dawes verschießt     es  in  einem showdown gegen die   polizei.
HYP:  der   protagonist bart  in     george darfs verschüteeshow dar und geld  polizei  ***** ***** *****
TYPE: I     C           I     S      C      S     S              S   S   S     S        D     D     D"
TG,100.0,47.05882352941176,5.669791110976001,Er wurde von der Künstlerin Eva Schlegel gestaltet.,ERICH FÜR DIE GRÜNSCHLER IN EVA SCHLÄGEL GESTALTET WORDEN,7,0,1,"REF:  er    wurde von der        künstlerin eva *****    schlegel  gestaltet.
HYP:  erich für   die grünschler in         eva schlägel gestaltet worden
TYPE: S     S     S   S          S          C   I        S         S"
SG,100.0,46.55172413793103,4.767707020457095,Die heute U-förmige Anlage entstand in mehreren Bauphasen.,DIE HÜT U-FÖRMIG ERLAG WIE DIE MEHRERE BAUPHASE ENTSTANDEN,7,0,1,"REF:  die ***** heute    u-förmige anlage entstand in      mehreren bauphasen.
HYP:  die hüt   u-förmig erlag     wie    die      mehrere bauphase entstanden
TYPE: C   I     S        S         S      S        S       S        S"
UR,100.0,50.0,7.492442692259767,Dort wurde er nach seinem Tod bestattet.,DER TISCHE NACH DEM TOT BESTATTET WURDE,7,0,0,"REF:  dort wurde  er   nach seinem tod       bestattet.
HYP:  der  tische nach dem  tot    bestattet wurde
TYPE: S    S      S    S    S      S         S"
BE,100.0,31.62393162393162,3.716499092256818,"Während viele Familienangehörige während der Auseinandersetzung sterben, überleben die beiden Liebenden den Konflikt.",WÄHREND PHILLI FAMILIE ALKOLIGI WAREN AUSEINANDER SEIT ZIG STERBE ÜBERLAPPERT DIE BETTER LIEBENDER DER KONFLIKT,11,0,2,"REF:  während *****  *****   viele    familienangehörige während     der  auseinandersetzung sterben, überleben   die beiden liebenden den konflikt.
HYP:  während philli familie alkoligi waren              auseinander seit zig                sterbe   überlappert die better liebender der konflikt
TYPE: C       I      I       S        S                  S           S    S                  S        S           C   S      S         S   S"
