dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
SG,63.63636363636363,54.166666666666664,16.06455374563062,"Cibulka begann mit Versen, und lange dominierte die Lyrik sein Schaffen.", «Cibulka» hat mit Versen angefangen und lange hat die Lyrik sein Arbeiten dominiert.,5,0,2,"REF:  cibulka   begann mit *****  versen,    und lange dominierte die lyrik sein *****    schaffen.
HYP:  «cibulka» hat    mit versen angefangen und lange hat        die lyrik sein arbeiten dominiert.
TYPE: S         S      C   I      S          C   C     S          C   C     C    I        S"
SG,62.5,29.78723404255319,26.985534666825092,Damit war die letzte Bindung an Erkrath gelöst., Damit ist die letzte Bindung an ein Krat gelöst worden.,3,0,2,"REF:  damit war die letzte bindung an ***** ***** erkrath gelöst.
HYP:  damit ist die letzte bindung an ein   krat  gelöst  worden.
TYPE: C     S   C   C      C       C  I     I     S       S"
ZH,62.5,38.18181818181819,23.90108882452813,Dadurch verformt sich das zu bearbeitende Blech zurück.," Dadurch verformt sich das Blech, das man bearbeiten muss, zurück.",3,0,2,"REF:  dadurch verformt sich das *****  ***** zu  bearbeitende blech zurück.
HYP:  dadurch verformt sich das blech, das   man bearbeiten   muss, zurück.
TYPE: C       C        C    C   I      I     S   S            S     C"
BE,62.5,22.448979591836736,11.59119922599073,Kurzzeitig war er auch Teil des Römischen Reichs., Kurzzeitig war ein Hotel vom Römischen Reich.,4,1,0,"REF:  kurzzeitig war er  auch  teil des   römischen reichs.
HYP:  kurzzeitig war ein hotel vom  ***** römischen reich.
TYPE: C          C   S   S     S    D     C         S"
BE,62.5,35.8974358974359,14.923729480049115,Sie malten im Atelier und in der Natur., Sie haben im Atelier unter der Natur gemalt.,5,0,0,"REF:  sie malten im atelier und   in  der   natur.
HYP:  sie haben  im atelier unter der natur gemalt.
TYPE: C   S      C  C       S     S   S     S"
BE,62.5,25.53191489361702,11.339582221952005,Im Film hieß dieses Haus „Gasthof ‚Zur Sonne‘“., Im Film heisst das Haus «Gasthof zur Sonne».,5,0,0,"REF:  im film hieß   dieses haus „gasthof ‚zur sonne‘“.
HYP:  im film heisst das    haus «gasthof zur  sonne».
TYPE: C  C    S      S      C    S        S    S"
SG,62.5,36.666666666666664,36.72056269893593,Cassie erschien auf der Nicki Minaj-Version als Feature-Act., Cassi ist auf der Nicki Minaj-Version als Future Act erschienen.,3,0,2,"REF:  cassie erschien auf der nicki minaj-version als *****  ***** feature-act.
HYP:  cassi  ist      auf der nicki minaj-version als future act   erschienen.
TYPE: S      S        C   C   C     C             C   I      I     S"
ZG,61.53846153846154,27.358490566037734,27.668736912821892,Die kommunistische Geheimpolizei durchsuchte sein Elternhaus und seine Eltern wurden zu Verhören abgeholt., Der kommunistische Geheimdienst ersucht sein Elternhaus und seine Eltern sind zum Verhör abgeholt worden.,7,0,1,"REF:  die kommunistische geheimpolizei durchsuchte sein elternhaus und seine eltern ***** wurden zu     verhören abgeholt.
HYP:  der kommunistische geheimdienst  ersucht     sein elternhaus und seine eltern sind  zum    verhör abgeholt worden.
TYPE: S   C              S             S           C    C          C   C     C      I     S      S      S        S"
SG,60.0,15.09433962264151,17.965205598154213,Andernfalls wird eine Rauchgasreinigung erforderlich., Andererfalls wird der Rauchgasreinigungen erforderlich.,3,0,0,"REF:  andernfalls  wird eine rauchgasreinigung   erforderlich.
HYP:  andererfalls wird der  rauchgasreinigungen erforderlich.
TYPE: S            C    S    S                   C"
AG,60.0,33.33333333333333,19.304869754804482,Isotope waren damals noch unbekannt., Isotopen waren schon damals unbekannt.,1,1,1,"REF:  isotope  waren ***** damals noch  unbekannt.
HYP:  isotopen waren schon damals ***** unbekannt.
TYPE: S        C     I     C      D     C"
BE,60.0,31.818181818181817,23.90108882452813,Diese Ranch war früher Drehort von Wildwest-Filmen mit John Wayne., Die Revenge war früher der Drehort des Wilden Westenfilms mit John Wayne.,4,0,2,"REF:  diese ranch   war früher ***** drehort ***** von    wildwest-filmen mit john wayne.
HYP:  die   revenge war früher der   drehort des   wilden westenfilms     mit john wayne.
TYPE: S     S       C   C      I     C       I     S      S               C   C    C"
BE,60.0,40.0,32.55563013321615,Es liegt im flachen Land., Zurück dem flachen Land.,2,1,0,"REF:  es     liegt im    flachen land.
HYP:  zurück dem   ***** flachen land.
TYPE: S      S     D     C       C"
AG,60.0,17.24137931034483,8.889175589171739,Siehe hierzu den Abschnitt „Historische Gerichte mit örtlich begrenzter Zuständigkeit“.," Schaut hier den Abschnitt an, historische Gerichte mit örtlicher, begrenzter Zuständigkeit.",5,0,1,"REF:  siehe  hierzu den abschnitt ***** „historische gerichte mit örtlich    begrenzter zuständigkeit“.
HYP:  schaut hier   den abschnitt an,   historische  gerichte mit örtlicher, begrenzter zuständigkeit.
TYPE: S      S      C   C         I     S            C        C   S          C          S"
SO,60.0,34.883720930232556,27.77619034011791,Jedoch gelang der sofortige Wiederaufstieg., Jedoch ist der sofortige Wiederaufstieg gelungen.,2,0,1,"REF:  jedoch gelang der sofortige *****          wiederaufstieg.
HYP:  jedoch ist    der sofortige wiederaufstieg gelungen.
TYPE: C      S      C   C         I              S"
TG,60.0,21.21212121212121,19.070828081828378,Dies kann verursacht werden durch," Das kann verursacht werden, durch ...",2,0,1,"REF:  dies kann verursacht werden  durch *****
HYP:  das  kann verursacht werden, durch ...
TYPE: S    C    C          S       C     I"
BE,60.0,31.818181818181817,26.269098944241588,Mein Vertrauen ist entsprechend geschwunden., Mein Vertrauen ist dementsprechend kleiner geworden.,2,0,1,"REF:  mein vertrauen ist *****           entsprechend geschwunden.
HYP:  mein vertrauen ist dementsprechend kleiner      geworden.
TYPE: C    C         C   I               S            S"
AG,58.333333333333336,28.37837837837838,10.571070857151538,Diese Supernova vom Typ Ia war eine der am besten beobachteten Supernovae., Die Supernova von Typ Ia ist eine der besten beobachteten Supernova aller Zeiten.,4,1,2,"REF:  diese supernova vom typ ia war eine der am    besten beobachteten *****     ***** supernovae.
HYP:  die   supernova von typ ia ist eine der ***** besten beobachteten supernova aller zeiten.
TYPE: S     C         S   C   C  S   C    C   D     C      C            I         I     S"
