dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
SH,57.14285714285714,7.317073170731707,25.57539057896621,"Er liegt zwischen den Straßen Larsen, Gral.", Er liegt zwischen der Straße Larsen-Gral.,3,1,0,"REF:  er liegt zwischen den straßen larsen     gral
HYP:  er liegt zwischen der straße  larsengral *****
TYPE: C  C     C        S   S       S          D"
BE,57.14285714285714,21.428571428571427,15.619699684601276,Die Prüfung der Verwerflichkeit erfolgt dabei dreistufig., Die Prüfung vor Verwerflichkeit erfolgt bei 3 Stufungen.,3,0,1,"REF:  die prüfung der verwerflichkeit erfolgt ***** dabei dreistufig
HYP:  die prüfung vor verwerflichkeit erfolgt bei   3     stufungen
TYPE: C   C       S   C               C       I     S     S"
BE,57.14285714285714,26.0,22.31618068926665,Daraus leiten sich alle andern Einflussfaktoren ab., Aus diesem heraus leiten sich alle anderen Einflussfaktoren ab.,2,0,2,"REF:  ***** *****  daraus leiten sich alle andern  einflussfaktoren ab
HYP:  aus   diesem heraus leiten sich alle anderen einflussfaktoren ab
TYPE: I     I      S      C      C    C    S       C                C"
BE,57.14285714285714,10.714285714285714,20.68720601025941,"Eine weitere bekannte Rolle hatte sie im Monty-Python-Film ""Der Sinn des Lebens"" als ""Mrs.", Eine weitere bekannte Rolle hat sie im Monty Python Film «Der Sinn des Lebens» aus «Mrs.»,6,0,2,"REF:  eine weitere bekannte rolle hatte sie im ***** *****  montypythonfilm der  sinn des lebens  als mrs
HYP:  eine weitere bekannte rolle hat   sie im monty python film            «der sinn des lebens» aus «mrs»
TYPE: C    C       C        C     S     C   C  I     I      S               S    C    C   S       S   S"
ZG,57.14285714285714,12.5,34.57207846419409,Orson Welles verbrachte seine Flitterwochen im Algonquin., Orson Welles verbrachte seine Flitterwoche in Alcorn Queen.,3,0,1,"REF:  orson welles verbrachte seine *****        flitterwochen im     algonquin
HYP:  orson welles verbrachte seine flitterwoche in            alcorn queen
TYPE: C     C      C          C     I            S             S      S"
SG,57.14285714285714,30.8411214953271,17.678748653651848,"Währenddessen pachtet Elke Berger zusätzlich das Luxushotel „Park’s“, um ihr Personal beschäftigen zu können."," Währenddessen hat Elke Berger zusätzlich die Luxushotel Parks gebachtet, damit sie ihr Personal beschäftigen kann.",5,1,2,"REF:  währenddessen pachtet elke berger zusätzlich das luxushotel ***** *****     „park’s“ um  ihr personal beschäftigen zu   können
HYP:  währenddessen hat     elke berger zusätzlich die luxushotel parks gebachtet damit    sie ihr personal beschäftigen kann *****
TYPE: C             S       C    C      C          S   C          I     I         S        S   C   C        C            S    D"
SG,57.14285714285714,48.0,22.089591134157878,Aber auch auf diesem herrschten unsaubere Zustände., Aber auch auf dem haben unsere Zustände geherrscht.,3,0,1,"REF:  aber auch auf diesem herrschten unsaubere zustände *****
HYP:  aber auch auf dem    haben      unsere    zustände geherrscht
TYPE: C    C    C   S      S          S         C        I"
BL,57.14285714285714,36.666666666666664,7.809849842300637,Bundesliga landeten die Weiß-Rot-Blauen auf einem Abstiegsrang., Bundesliga sind die Weiss-Rot-Blau auf dem Abstiegsrang gelandet.,3,0,1,"REF:  bundesliga landeten die weißrotblauen auf einem abstiegsrang *****
HYP:  bundesliga sind     die weissrotblau  auf dem   abstiegsrang gelandet
TYPE: C          S        C   S             C   S     C            I"
SG,57.14285714285714,28.155339805825243,12.39899236095509,Der Orden verband christliche Frömmigkeit mit damals modernen Begriffen der Rassenkunde und der Eugenik., Der Horden hat christliche Frömmigkeit mit dem damals modernen Begriff der Rasse erkund und die Eugenik verbunden.,5,0,3,"REF:  der orden  verband christliche frömmigkeit mit ***** damals modernen begriffen der ***** rassenkunde und der eugenik *****
HYP:  der horden hat     christliche frömmigkeit mit dem   damals modernen begriff   der rasse erkund      und die eugenik verbunden
TYPE: C   S      S       C           C           C   I     C      C        S         C   I     S           C   S   C       I"
SG,57.14285714285714,33.9622641509434,14.25876976452075,Die Europameisterschaft beendeten sie auf Rang sieben., Die Europameisterschaft haben sie auf dem Rang 7 beendet.,2,0,2,"REF:  die europameisterschaft beendeten sie auf ***** rang ***** sieben
HYP:  die europameisterschaft haben     sie auf dem   rang 7     beendet
TYPE: C   C                   S         C   C   I     C    I     S"
BE,57.14285714285714,19.607843137254903,15.619699684601283,Qing Kaiser Qianlong wieder rehabilitiert zu werden., King Kaiser kann lange wieder rehabilitiert werden.,2,1,1,"REF:  qing kaiser ***** qianlong wieder rehabilitiert zu    werden
HYP:  king kaiser kann  lange    wieder rehabilitiert ***** werden
TYPE: S    C      I     S        C      C             D     C"
BE,57.14285714285714,43.373493975903614,13.834368456410946,"Chick lädt seinen Freund ein, mit ihm und anderen Kameraden eine Show zu inszenieren."," Jig ladet seinen Kollegen ein, um mit ihm und den anderen Kollegen eine Show darzustellen.",5,1,2,"REF:  chick lädt  seinen freund   ein ***** mit ihm und ***** anderen kameraden eine show zu           inszenieren
HYP:  jig   ladet seinen kollegen ein um    mit ihm und den   anderen kollegen  eine show darzustellen *****
TYPE: S     S     C      S        C   I     C   C   C   I     C       S         C    C    S            D"
BE,57.14285714285714,23.636363636363637,22.089591134157878,Verantwortlich hierfür zeichnet die Universum Film GmbH., Verantwortlich für das ist das Universum Film GmbH.,3,0,1,"REF:  verantwortlich ***** hierfür zeichnet die universum film gmbh
HYP:  verantwortlich für   das     ist      das universum film gmbh
TYPE: C              I     S       S        S   C         C    C"
LU,55.55555555555556,15.942028985507244,19.64073254502565,Losungen zum Ersten Mai und anderen Demonstrationen wurden vorgegeben., Lösungen für den 1. Mai und andere Demonstrationen wurden vorgegeben.,4,0,1,"REF:  *****    losungen zum ersten mai und anderen demonstrationen wurden vorgegeben
HYP:  lösungen für      den 1      mai und andere  demonstrationen wurden vorgegeben
TYPE: I        S        S   S      C   C   S       C               C      C"
