dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
ZH,100.0,44.44444444444444,0.0,In dieser Zeit war intensives Touren angesagt.,Iderezit ist intensiv sture aug sidxi.,6,1,0,"REF:  in       dieser zeit     war   intensives touren angesagt
HYP:  iderezit ist    intensiv sture aug        sidxi  *****
TYPE: S        S      S        S     S          S      D"
GR,100.0,44.0,5.669791110976001,Die Krieger konnten hierdurch dem militärisch überlegenen Gegner ausweichen.,Krieger en Doduri an militärischeberlegener Gegner können Mus wicha.,9,0,0,"REF:  die     krieger konnten hierdurch dem                    militärisch überlegenen gegner ausweichen
HYP:  krieger en      doduri  an        militärischeberlegener gegner      können      mus    wicha
TYPE: S       S       S       S         S                      S           S           S      S"
BE,100.0,41.32231404958678,0.0,"In den beiden Ländern herrschten unterschiedliche Netzwerk-Infrastrukturen, die den Austausch von Informationen erschwerten.",Etabeter Lander hei ungersädlichi Netzwach Infrastrukture kerscht od Rustusch für Informatione heschwert.,12,1,0,"REF:  in       den    beiden ländern       herrschten unterschiedliche netzwerkinfrastrukturen die den      austausch von          informationen erschwerten
HYP:  etabeter lander hei    ungersädlichi netzwach   infrastrukture   kerscht                 od  rustusch für       informatione heschwert     *****
TYPE: S        S      S      S             S          S                S                       S   S        S         S            S             D"
SG,100.0,25.49019607843137,5.522397783539471,"Herr Herman, wir führen getrennte Abstimmungen durch.",Herr Hermann mir führe getrennt die abstimmige Tore.,6,0,1,"REF:  herr *****   herman wir   führen   getrennte abstimmungen durch
HYP:  herr hermann mir    führe getrennt die       abstimmige   tore
TYPE: C    I       S      S     S        S         S            S"
BE,100.0,37.77777777777778,0.0,Durch einen Laser kann Karies entfernt werden.,DürnaLaser Cakaries empfernt warde.,4,3,0,"REF:  durch      einen    laser    kann  karies entfernt werden
HYP:  dürnalaser cakaries empfernt warde *****  *****    *****
TYPE: S          S        S        S     D      D        D"
BE,100.0,46.0,0.0,Von dieser Verpflichtung können wir nicht abrücken.,Fotere verpflecht di Keumen niter Brücke.,6,1,0,"REF:  von    dieser     verpflichtung können wir   nicht  abrücken
HYP:  fotere verpflecht di            keumen niter brücke *****
TYPE: S      S          S             S      S     S      D"
ZH,100.0,57.35294117647059,4.8734989388136185,Zu meinem Bericht wurde eine Reihe von Änderungsanträgen eingereicht.,Zum Inbricht sind ganzen Hufen andrixaträgi gereicht wurde.,8,1,0,"REF:  zu  meinem   bericht wurde  eine  reihe        von      änderungsanträgen eingereicht
HYP:  zum inbricht sind    ganzen hufen andrixaträgi gereicht wurde             *****
TYPE: S   S        S       S      S     S            S        S                 D"
BE,100.0,43.18181818181818,0.0,Über Faustinus lässt sich aus seinem wenig aussagekräftigen Namen kaum etwas erschließen.,UE ber de Faustinos los Rusin veniuussagekräftige Name auHome bis loschliese.,11,1,0,"REF:  über faustinus lässt sich      aus seinem wenig               aussagekräftigen namen  kaum etwas      erschließen
HYP:  ue   ber       de    faustinos los rusin  veniuussagekräftige name             auhome bis  loschliese *****
TYPE: S    S         S     S         S   S      S                   S                S      S    S          D"
BE,100.0,79.48717948717949,0.0,Er unterschrieb einen Dreijahresvertrag.,Arhete Drühjahresvertragung schriebe.,3,1,0,"REF:  er     unterschrieb         einen    dreijahresvertrag
HYP:  arhete drühjahresvertragung schriebe *****
TYPE: S      S                    S        D"
BE,100.0,41.66666666666667,0.0,Kurzzeitig war er auch Teil des Römischen Reichs.,Kurzsittig Ecerotel vom Römische Reche.,5,3,0,"REF:  kurzzeitig war      er  auch     teil  des   römischen reichs
HYP:  kurzsittig ecerotel vom römische reche ***** *****     *****
TYPE: S          S        S   S        S     D     D         D"
SG,100.0,37.333333333333336,0.0,Zu einigen davon werden bei ihrer Umsetzung Entscheidungen getroffen werden.,Zur einige devo werdetihre umsätzig entscheidige Tropfe.,7,3,0,"REF:  zu  einigen davon werden     bei      ihrer        umsetzung entscheidungen getroffen werden
HYP:  zur einige  devo  werdetihre umsätzig entscheidige tropfe    *****          *****     *****
TYPE: S   S       S     S          S        S            S         D              D         D"
ZG,100.0,29.03225806451613,0.0,Umwege erhöhen die Ortskenntnis.,Umwag erhöht Dortskantnis.,3,1,0,"REF:  umwege erhöhen die          ortskenntnis
HYP:  umwag  erhöht  dortskantnis *****
TYPE: S      S       S            D"
