dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
ZG,50.0,9.67741935483871,31.947155212313625,Umwege erhöhen die Ortskenntnis.,Umweg erhöht die Ortskenntnis.,2,0,0,"REF:  umwege erhöhen die ortskenntnis
HYP:  umweg  erhöht  die ortskenntnis
TYPE: S      S       C   C"
BE,50.0,35.95505617977528,15.718877363021207,"Diese wurden bereits in Technicolor gefilmt, als selbst die Serie noch in Schwarz-Weiß lief.","Diese wurden schon in Technik-Color gefilmt, wo die Serie selbst noch in Schwarz-Weiß gelaufen ist.",4,1,2,"REF:  diese wurden bereits in technicolor  gefilmt als selbst die serie *****  noch in schwarzweiß *****    lief
HYP:  diese wurden schon   in technikcolor gefilmt wo  *****  die serie selbst noch in schwarzweiß gelaufen ist
TYPE: C     C      S       C  S            C       S   D      C   C     I      C    C  C           I        S"
SO,50.0,19.54022988505747,33.66077357806371,"Wie außergewöhnlich müssen die Bedingungen denn sein, damit Sie die Zahlungen fortsetzen?","Wie außergewöhnlich müssen die Bedingungen sein, um seine Zahlung fortzusetzen?",4,2,0,"REF:  wie außergewöhnlich müssen die bedingungen denn  sein damit sie   die     zahlungen    fortsetzen
HYP:  wie außergewöhnlich müssen die bedingungen ***** sein um    seine zahlung fortzusetzen *****
TYPE: C   C               C      C   C           D     C    S     S     S       S            D"
BE,50.0,38.55421686746988,14.247788801610149,"Chick lädt seinen Freund ein, mit ihm und anderen Kameraden eine Show zu inszenieren.","Chick ladet seinen Kollegen ein, um mit ihm und den anderen Kollegen eine Show darzustellen.",4,1,2,"REF:  chick lädt  seinen freund   ein ***** mit ihm und ***** anderen kameraden eine show zu           inszenieren
HYP:  chick ladet seinen kollegen ein um    mit ihm und den   anderen kollegen  eine show darzustellen *****
TYPE: C     S     C      S        C   I     C   C   C   I     C       S         C    C    S            D"
SO,50.0,57.8125,42.341975792369325,"Wir begrüßen Ihre Absicht, Herr Ratspräsident, für Gent und Laeken.","Herr Ratspräsident, wir begrüßen Ihre Absicht für Gent und Laiken.",1,2,2,"REF:  ***** *****         wir begrüßen ihre absicht herr  ratspräsident für gent und laeken
HYP:  herr  ratspräsident wir begrüßen ihre absicht ***** *****         für gent und laiken
TYPE: I     I             C   C        C    C       D     D             C   C    C   S"
AG,50.0,19.736842105263158,33.66077357806371,Zum ersten Mal sind bestimmter und unbestimmter Artikel in einem Text belegt.,Zunächst wurden bestimmte und unbestimmte Artikel in einem Text belegt.,4,2,0,"REF:  zum      ersten mal       sind  bestimmter und unbestimmter artikel in einem text belegt
HYP:  zunächst wurden bestimmte ***** *****      und unbestimmte  artikel in einem text belegt
TYPE: S        S      S         D     D          C   S            C       C  C     C    C"
SG,50.0,26.47058823529412,23.356898886410015,Außerdem werden Benefiz-Veranstaltungen durchgeführt oder unterstützt.,Zusätzlich werden die Benefizveranstaltungen durchgeführt oder auch unterstützt.,1,0,2,"REF:  außerdem   werden ***** benefizveranstaltungen durchgeführt oder ***** unterstützt
HYP:  zusätzlich werden die   benefizveranstaltungen durchgeführt oder auch  unterstützt
TYPE: S          C      I     C                      C            C    I     C"
BE,46.15384615384615,15.315315315315313,14.247788801610149,"Für Interpretationen muss die erforderliche, unbewusste Bestätigung vom Patienten eingeholt werden als Reflexion.","Für die Interpretationen muss die erfolgreiche, unbewusste Bestätigung von Patienten eingehalten werden aus der Reflexion.",4,0,2,"REF:  für ***** interpretationen muss die erforderliche unbewusste bestätigung vom patienten eingeholt   werden ***** als reflexion
HYP:  für die   interpretationen muss die erfolgreiche  unbewusste bestätigung von patienten eingehalten werden aus   der reflexion
TYPE: C   I     C                C    C   S             C          C           S   C         S           C      I     S   C"
UR,46.15384615384615,17.24137931034483,23.90108882452814,"Es fehlte aber an Bildungszentren und an Gelehrten, die diese Arbeit durchführen konnten.","Es fehlte jedoch ein Bildungszentrum und eine Gelehrte, die diese Arbeit durchführen konnte.",6,0,0,"REF:  es fehlte aber   an  bildungszentren und an   gelehrten die diese arbeit durchführen konnten
HYP:  es fehlte jedoch ein bildungszentrum und eine gelehrte  die diese arbeit durchführen konnte
TYPE: C  C      S      S   S               C   S    S         C   C     C      C           S"
AG,46.15384615384615,12.222222222222221,27.968424579665367,Sie dient zusammen mit der Talsperre Stanovice dem Hochwasserschutz der Stadt Karlovy Vary.,Sie dient zusammen mit den Talsperren Stainowice am Hochwasserschutz der Stadt Carlo Vivari.,6,0,0,"REF:  sie dient zusammen mit der talsperre  stanovice  dem hochwasserschutz der stadt karlovy vary
HYP:  sie dient zusammen mit den talsperren stainowice am  hochwasserschutz der stadt carlo   vivari
TYPE: C   C     C        C   S   S          S          S   C                C   C     S       S"
ZG,46.15384615384615,17.142857142857142,31.455601883230702,Die kommunistische Geheimpolizei durchsuchte sein Elternhaus und seine Eltern wurden zu Verhören abgeholt.,"Der kommunistische Geheimdienst ersucht sein Elternhaus, und seine Eltern werden zum Verhör abgeholt.",6,0,0,"REF:  die kommunistische geheimpolizei durchsuchte sein elternhaus und seine eltern wurden zu  verhören abgeholt
HYP:  der kommunistische geheimdienst  ersucht     sein elternhaus und seine eltern werden zum verhör   abgeholt
TYPE: S   C              S             S           C    C          C   C     C      S      S   S        C"
BE,46.15384615384615,49.39759036144578,53.11878904526514,Ein Problem stellte im Fall einer Belagerung nur die Versorgung mit Trinkwasser dar.,Im Fall einer Belagerung darstellte nur die Versorgung mit Trinkwasser ein Problem.,1,3,2,"REF:  ein   problem stellte im fall einer belagerung *****      nur die versorgung mit trinkwasser ***** dar
HYP:  ***** *****   *****   im fall einer belagerung darstellte nur die versorgung mit trinkwasser ein   problem
TYPE: D     D       D       C  C    C     C          I          C   C   C          C   C           I     S"
SG,46.15384615384615,33.82352941176471,28.539926761459835,"Alle haben dazu etwas zu sagen, und das ist bereits sehr, sehr wichtig.","Alle haben etwas dazu zu sagen, was bereits sehr, sehr wichtig ist.",1,3,2,"REF:  alle haben ***** dazu etwas zu sagen und das   ist   bereits sehr sehr wichtig *****
HYP:  alle haben etwas dazu ***** zu sagen was ***** ***** bereits sehr sehr wichtig ist
TYPE: C    C     I     C    D     C  C     S   D     D     C       C    C    C       I"
TG,46.15384615384615,13.924050632911392,27.379285619165262,Zwischen North und South Queensferry pendelte vor dem Bau der Brücke eine Fähre.,Zwischen die North- und South Queens Ferry pendelte der Formbau der Brücke eine Fähre.,3,1,2,"REF:  zwischen ***** north und south *****  queensferry pendelte vor dem     bau   der brücke eine fähre
HYP:  zwischen die   north und south queens ferry       pendelte der formbau ***** der brücke eine fähre
TYPE: C        I     C     C   C     I      S           C        S   S       D     C   C      C    C"
ZH,46.15384615384615,12.5,31.61487584488944,Begräbnisse in Höhlen waren in früher biblischer Zeit die übliche Bestattungsform der Israeliten.,Die Begräbnis in Höhlen war in frühen biblischen Zeiten die übliche Bestattungsform der Israeliten.,5,0,1,"REF:  ***** begräbnisse in höhlen waren in früher biblischer zeit   die übliche bestattungsform der israeliten
HYP:  die   begräbnis   in höhlen war   in frühen biblischen zeiten die übliche bestattungsform der israeliten
TYPE: I     S           C  C      S     C  S      S          S      C   C       C               C   C"
