dialect,wer,cer,bleu,reference,hypothesis,substitutions,deletions,insertions,alignment_viz
AG,50.0,12.790697674418606,23.462350320527996,Siehe hierzu den Abschnitt „Historische Gerichte mit örtlich begrenzter Zuständigkeit“.,"Schaut hierzu den Abschnitt an, Historische Gerichte mit örtlich übergrenzter Zuständigkeit.",4,0,1,"REF:  siehe  hierzu den abschnitt ***** „historische gerichte mit örtlich begrenzter   zuständigkeit“
HYP:  schaut hierzu den abschnitt an    historische  gerichte mit örtlich übergrenzter zuständigkeit
TYPE: S      C      C   C         I     S            C        C   C       S            S"
ZH,50.0,33.33333333333333,31.947155212313625,Der Mord blieb unaufgeklärt.,Der Mord bleibt unaufklärlich.,2,0,0,"REF:  der mord blieb  unaufgeklärt
HYP:  der mord bleibt unaufklärlich
TYPE: C   C    S      S"
ZH,50.0,18.0327868852459,23.356898886410015,Landsberg-Velen war promovierter Jurist und Rittergutsbesitzer.,Lanzberg-Welen war ein promovierter Jurist und ein Rittergutsbesitzer.,1,0,2,"REF:  landsbergvelen war ***** promovierter jurist und ***** rittergutsbesitzer
HYP:  lanzbergwelen  war ein   promovierter jurist und ein   rittergutsbesitzer
TYPE: S              C   I     C            C      C   I     C"
LU,50.0,32.25806451612903,36.06452879987789,Heute reicht das nicht mehr aus.,Heute reicht das Nummer.,1,2,0,"REF:  heute reicht das nicht  mehr  aus
HYP:  heute reicht das nummer ***** *****
TYPE: C     C      C   S      D     D"
LU,50.0,6.666666666666667,49.99999999999999,Epping erworben.,Apping erworben.,1,0,0,"REF:  epping erworben
HYP:  apping erworben
TYPE: S      C"
SG,50.0,19.626168224299064,19.104081613647544,"Währenddessen pachtet Elke Berger zusätzlich das Luxushotel „Park’s“, um ihr Personal beschäftigen zu können.","Währenddessen bachte Elke Berger zusätzlich die Luxushotel Parks, damit sie ihr Personal beschäftigen konnte.",5,1,1,"REF:  währenddessen pachtet elke berger zusätzlich das luxushotel ***** „park’s“ um  ihr personal beschäftigen zu     können
HYP:  währenddessen bachte  elke berger zusätzlich die luxushotel parks damit    sie ihr personal beschäftigen konnte *****
TYPE: C             S       C    C      C          S   C          I     S        S   C   C        C            S      D"
LU,50.0,13.432835820895523,35.64026463354184,Dieses wird organisiert von der Welttheater Gesellschaft Einsiedeln.,Dies wird organisiert von der Welttheatergesellschaft Eishitler.,3,1,0,"REF:  dieses wird organisiert von der welttheater             gesellschaft einsiedeln
HYP:  dies   wird organisiert von der welttheatergesellschaft eishitler    *****
TYPE: S      C    C           C   C   S                       S            D"
AG,50.0,21.428571428571427,49.99999999999999,Der Hersteller?,Dieser Hersteller.,1,0,0,"REF:  der    hersteller
HYP:  dieser hersteller
TYPE: S      C"
BE,50.0,16.666666666666664,16.10230726602675,Kurzzeitig war er auch Teil des Römischen Reichs.,Kurzzeitig war ein Hotel des Römischen Reiches.,3,1,0,"REF:  kurzzeitig war er  auch  teil  des römischen reichs
HYP:  kurzzeitig war ein hotel ***** des römischen reiches
TYPE: C          C   S   S     D     C   C         S"
ZG,50.0,9.090909090909092,26.269098944241588,Dort gehörte er zur ursprünglichen Macintosh-Entwicklungsmannschaft.,Dort gehörte er zu den ursprünglichen Macintosh-Entwicklungsmannschaften.,2,0,1,"REF:  dort gehörte er ***** zur ursprünglichen macintoshentwicklungsmannschaft
HYP:  dort gehörte er zu    den ursprünglichen macintoshentwicklungsmannschaften
TYPE: C    C       C  I     S   C              S"
BE,50.0,24.210526315789473,25.33654946448646,Davon ausgehend gibt es dann jedoch auf die zentrale Frage zwei verschiedene mögliche Antworten.,"Da sie davon ausgegeben haben, gibt es jedoch auf die zentralen Fragen zwei verschiedene mögliche Antworten.",3,1,3,"REF:  ***** ***** davon *****      ausgehend gibt es dann  jedoch auf die zentrale  frage  zwei verschiedene mögliche antworten
HYP:  da    sie   davon ausgegeben haben     gibt es ***** jedoch auf die zentralen fragen zwei verschiedene mögliche antworten
TYPE: I     I     C     I          S         C    C  D     C      C   C   S         S      C    C            C        C"
AG,50.0,18.0,22.31618068926665,Diese wachsen zunächst als Säume ins offene Wasser.,Sie wachsen zunächst als Sümen in das offene Wasser.,3,0,1,"REF:  diese wachsen zunächst als ***** säume ins offene wasser
HYP:  sie   wachsen zunächst als sümen in    das offene wasser
TYPE: S     C       C        C   I     S     S   C      C"
BE,50.0,19.565217391304348,15.619699684601276,Im Film hieß dieses Haus „Gasthof ‚Zur Sonne‘“.,Im Film heißt das Haus „Gasthof zur Sonne“.,4,0,0,"REF:  im film hieß  dieses haus „gasthof ‚zur sonne‘“
HYP:  im film heißt das    haus „gasthof zur  sonne“
TYPE: C  C    S     S      C    C        S    S"
ZG,50.0,16.923076923076923,11.99014838091355,Von anderen Seiten werden noch niedrigere Wachstumsraten erwartet.,Von der anderen Seite werden noch tiefere Wachstumsrate erwartet.,3,0,1,"REF:  von ***** anderen seiten werden noch niedrigere wachstumsraten erwartet
HYP:  von der   anderen seite  werden noch tiefere    wachstumsrate  erwartet
TYPE: C   I     C       S      C      C    S          S              C"
LU,50.0,12.5,31.947155212313625,Gabuns Handelsbilanz ist positiv.,Caboons Handelbilanz ist positiv.,2,0,0,"REF:  gabuns  handelsbilanz ist positiv
HYP:  caboons handelbilanz  ist positiv
TYPE: S       S             C   C"
